EPOCH_TIME                ALARM_STATUS              INST_STATUS               Delta_High_Conc_Raw_iCH4  C13_Delta_Raw             CH4                       ValveMask                 GPS_ABS_LAT               GPS_ABS_LONG              GPS_FIT                   
1321423519.835            0                         963                       -1.3508082987E+001        -4.1235602843E+001        2.1962565519E+000         5.0000000000E+000         3.7377807340E+001         -1.2198884405E+002        1.0000000000E+000         
1321423520.451            0                         963                       -1.3508082987E+001        -4.1235602843E+001        2.1962565519E+000         5.0000000000E+000         3.7377807581E+001         -1.2198908108E+002        1.0000000000E+000         
1321423521.409            0                         963                       -9.5045295707E+000        -4.3499558111E+001        2.1962047138E+000         5.0000000000E+000         3.7377806050E+001         -1.2198932311E+002        1.0000000000E+000         
1321423522.356            0                         963                       -1.6491458610E+001        -3.3254496129E+001        2.1961440379E+000         5.0000000000E+000         3.7377803474E+001         -1.2198956439E+002        1.0000000000E+000         
1321423523.279            0                         963                       -1.1420431986E+001        -3.4025794991E+001        2.1955002871E+000         5.0000000000E+000         3.7377800806E+001         -1.2198980201E+002        1.0000000000E+000         
1321423524.324            0                         963                       -1.7230443773E+001        -4.1645836193E+001        2.1962906987E+000         5.0000000000E+000         3.7377797861E+001         -1.2199003102E+002        1.0000000000E+000         
1321423525.264            0                         963                       -6.6268679118E+000        -3.1714065301E+001        2.1957704374E+000         5.0000000000E+000         3.7377796033E+001         -1.2199025304E+002        1.0000000000E+000         
1321423525.818            0                         963                       -1.4885295590E+001        -4.0555145293E+001        2.1952662602E+000         5.0000000000E+000         3.7377794563E+001         -1.2199047962E+002        1.0000000000E+000         
1321423526.431            0                         963                       -1.4885295590E+001        -4.0555145293E+001        2.1952662602E+000         5.0000000000E+000         3.7377792756E+001         -1.2199070273E+002        1.0000000000E+000         
1321423527.355            0                         963                       -1.7209642984E+001        -3.9091734298E+001        2.1952026944E+000         5.0000000000E+000         3.7377790927E+001         -1.2199091982E+002        1.0000000000E+000         
1321423528.266            0                         963                       -1.8348939636E+001        -3.3570379873E+001        2.1951673271E+000         5.0000000000E+000         3.7377788449E+001         -1.2199114373E+002        1.0000000000E+000         
1321423529.210            0                         963                       -6.9842019267E+000        -4.1590699217E+001        2.1938732338E+000         5.0000000000E+000         3.7377786963E+001         -1.2199137162E+002        1.0000000000E+000         
1321423530.273            0                         963                       -7.0134781491E+000        -4.2692431389E+001        2.1915596219E+000         5.0000000000E+000         3.7377786804E+001         -1.2199159833E+002        1.0000000000E+000         
1321423531.218            0                         963                       -1.3762165747E+001        -4.5714581602E+001        2.1887483820E+000         5.0000000000E+000         3.7377788405E+001         -1.2199182671E+002        1.0000000000E+000         
1321423531.832            0                         963                       -1.3576995358E+001        -4.3930210597E+001        2.1867409308E+000         5.0000000000E+000         3.7377791827E+001         -1.2199205683E+002        1.0000000000E+000         
1321423532.465            0                         963                       -1.3576995358E+001        -4.3930210597E+001        2.1867409308E+000         5.0000000000E+000         3.7377795754E+001         -1.2199228137E+002        1.0000000000E+000         
1321423533.403            0                         963                       -1.9311746824E+001        -3.9482061927E+001        2.1843692628E+000         5.0000000000E+000         3.7377798924E+001         -1.2199250054E+002        1.0000000000E+000         
1321423534.330            0                         963                       -2.1977956547E+001        -4.3866759205E+001        2.1837250891E+000         5.0000000000E+000         3.7377800129E+001         -1.2199272519E+002        1.0000000000E+000         
1321423535.272            0                         963                       -1.5341360076E+001        -3.3870490857E+001        2.1826482867E+000         5.0000000000E+000         3.7377799807E+001         -1.2199294806E+002        1.0000000000E+000         
