"SamplePeriod","TriggerSample","CompressedData"
"0.00000002","1278","True"
"SampleNumber","DSP_I2C0","DSP_I2C1","Clock2","Clock1","ADCout","Data0","Data1","Data2","Data3","Data4","Data5","Data6","Data7","Data8","Data9","Data10","Data11","Data12","Data13"
"780","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"782","","","1","0","0351h","1","0","0","0","1","0","1","0","1","1","0","0","0","0"
"784","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"788","","","1","0","034Dh","1","0","1","1","0","0","1","0","1","1","0","0","0","0"
"790","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"794","","","1","0","0352h","0","1","0","0","1","0","1","0","1","1","0","0","0","0"
"796","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"798","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"800","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"802","","","1","0","0351h","1","0","0","0","1","0","1","0","1","1","0","0","0","0"
"804","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"810","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"816","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"818","","","1","0","0352h","0","1","0","0","1","0","1","0","1","1","0","0","0","0"
"820","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"828","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"830","","","1","0","0351h","1","0","0","0","1","0","1","0","1","1","0","0","0","0"
"832","","","1","0","0352h","0","1","0","0","1","0","1","0","1","1","0","0","0","0"
"834","","","1","0","0351h","1","0","0","0","1","0","1","0","1","1","0","0","0","0"
"836","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"838","","","1","0","0353h","1","1","0","0","1","0","1","0","1","1","0","0","0","0"
"840","","","1","0","0354h","0","0","1","0","1","0","1","0","1","1","0","0","0","0"
"842","","","1","0","0352h","0","1","0","0","1","0","1","0","1","1","0","0","0","0"
"846","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"848","","","1","0","0351h","1","0","0","0","1","0","1","0","1","1","0","0","0","0"
"850","","","1","0","034Eh","0","1","1","1","0","0","1","0","1","1","0","0","0","0"
"852","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"854","","","1","0","0353h","1","1","0","0","1","0","1","0","1","1","0","0","0","0"
"856","","","1","0","034Eh","0","1","1","1","0","0","1","0","1","1","0","0","0","0"
"858","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"860","","","1","0","034Dh","1","0","1","1","0","0","1","0","1","1","0","0","0","0"
"862","","","1","0","0351h","1","0","0","0","1","0","1","0","1","1","0","0","0","0"
"866","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"870","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"872","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"874","","","1","0","0351h","1","0","0","0","1","0","1","0","1","1","0","0","0","0"
"876","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"882","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"884","","","1","0","0351h","1","0","0","0","1","0","1","0","1","1","0","0","0","0"
"888","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"890","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"892","","","1","0","034Dh","1","0","1","1","0","0","1","0","1","1","0","0","0","0"
"894","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"896","","","1","0","0351h","1","0","0","0","1","0","1","0","1","1","0","0","0","0"
"898","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"900","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"904","","","1","0","034Dh","1","0","1","1","0","0","1","0","1","1","0","0","0","0"
"906","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"910","","","1","0","0351h","1","0","0","0","1","0","1","0","1","1","0","0","0","0"
"914","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"916","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"918","","","1","0","034Dh","1","0","1","1","0","0","1","0","1","1","0","0","0","0"
"920","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"922","","","1","0","0351h","1","0","0","0","1","0","1","0","1","1","0","0","0","0"
"924","","","1","0","034Dh","1","0","1","1","0","0","1","0","1","1","0","0","0","0"
"926","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"928","","","1","0","0353h","1","1","0","0","1","0","1","0","1","1","0","0","0","0"
"930","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"932","","","1","0","034Eh","0","1","1","1","0","0","1","0","1","1","0","0","0","0"
"934","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"936","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"938","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"940","","","1","0","0352h","0","1","0","0","1","0","1","0","1","1","0","0","0","0"
"942","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"944","","","1","0","034Eh","0","1","1","1","0","0","1","0","1","1","0","0","0","0"
"946","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"948","","","1","0","0352h","0","1","0","0","1","0","1","0","1","1","0","0","0","0"
"950","","","1","0","0351h","1","0","0","0","1","0","1","0","1","1","0","0","0","0"
"952","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"954","","","1","0","034Eh","0","1","1","1","0","0","1","0","1","1","0","0","0","0"
"958","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"962","","","1","0","0351h","1","0","0","0","1","0","1","0","1","1","0","0","0","0"
"964","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"966","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"970","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"972","","","1","0","0351h","1","0","0","0","1","0","1","0","1","1","0","0","0","0"
"974","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"976","","","1","0","0353h","1","1","0","0","1","0","1","0","1","1","0","0","0","0"
"978","","","1","0","0351h","1","0","0","0","1","0","1","0","1","1","0","0","0","0"
"980","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"982","","","1","0","0351h","1","0","0","0","1","0","1","0","1","1","0","0","0","0"
"984","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"986","","","1","0","034Dh","1","0","1","1","0","0","1","0","1","1","0","0","0","0"
"988","","","1","0","0354h","0","0","1","0","1","0","1","0","1","1","0","0","0","0"
"990","","","1","0","034Eh","0","1","1","1","0","0","1","0","1","1","0","0","0","0"
"992","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"996","","","1","0","0352h","0","1","0","0","1","0","1","0","1","1","0","0","0","0"
"998","","","1","0","0351h","1","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1002","","","1","0","0353h","1","1","0","0","1","0","1","0","1","1","0","0","0","0"
"1004","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1006","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1010","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1012","","","1","0","034Eh","0","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1014","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1016","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1018","","","1","0","034Eh","0","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1020","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1022","","","1","0","0353h","1","1","0","0","1","0","1","0","1","1","0","0","0","0"
"1024","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1026","","","1","0","0351h","1","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1028","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1030","","","1","0","0353h","1","1","0","0","1","0","1","0","1","1","0","0","0","0"
"1032","","","1","0","0351h","1","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1034","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1036","","","1","0","0354h","0","0","1","0","1","0","1","0","1","1","0","0","0","0"
"1038","","","1","0","0351h","1","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1040","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1042","","","1","0","0351h","1","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1046","","","1","0","0353h","1","1","0","0","1","0","1","0","1","1","0","0","0","0"
"1048","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"1050","","","1","0","0354h","0","0","1","0","1","0","1","0","1","1","0","0","0","0"
"1052","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1054","","","1","0","0351h","1","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1056","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1060","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1062","","","1","0","0351h","1","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1064","","","1","0","034Eh","0","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1066","","","1","0","0352h","0","1","0","0","1","0","1","0","1","1","0","0","0","0"
"1068","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1070","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1074","","","1","0","034Eh","0","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1076","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1082","","","1","0","034Eh","0","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1084","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1086","","","1","0","0352h","0","1","0","0","1","0","1","0","1","1","0","0","0","0"
"1088","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1090","","","1","0","0351h","1","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1092","","","1","0","034Eh","0","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1094","","","1","0","0353h","1","1","0","0","1","0","1","0","1","1","0","0","0","0"
"1096","","","1","0","034Dh","1","0","1","1","0","0","1","0","1","1","0","0","0","0"
"1098","","","1","0","0352h","0","1","0","0","1","0","1","0","1","1","0","0","0","0"
"1102","","","1","0","0353h","1","1","0","0","1","0","1","0","1","1","0","0","0","0"
"1104","","","1","0","0351h","1","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1108","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1110","","","1","0","0351h","1","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1112","","","1","0","0353h","1","1","0","0","1","0","1","0","1","1","0","0","0","0"
"1114","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1116","","","1","0","0354h","0","0","1","0","1","0","1","0","1","1","0","0","0","0"
"1118","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1120","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1122","","","1","0","034Eh","0","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1124","","","1","0","0351h","1","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1126","","","1","0","034Eh","0","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1128","","","1","0","0352h","0","1","0","0","1","0","1","0","1","1","0","0","0","0"
"1134","","","1","0","034Dh","1","0","1","1","0","0","1","0","1","1","0","0","0","0"
"1136","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1140","","","1","0","034Eh","0","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1142","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1144","","","1","0","0354h","0","0","1","0","1","0","1","0","1","1","0","0","0","0"
"1146","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1148","","","1","0","0352h","0","1","0","0","1","0","1","0","1","1","0","0","0","0"
"1152","","","1","0","0353h","1","1","0","0","1","0","1","0","1","1","0","0","0","0"
"1156","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"1158","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1160","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1162","","","1","0","0352h","0","1","0","0","1","0","1","0","1","1","0","0","0","0"
"1164","","","1","0","0351h","1","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1166","","","1","0","0352h","0","1","0","0","1","0","1","0","1","1","0","0","0","0"
"1168","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1170","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1172","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1174","","","1","0","0353h","1","1","0","0","1","0","1","0","1","1","0","0","0","0"
"1176","","","1","0","0351h","1","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1178","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1180","","","1","0","0351h","1","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1182","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1184","","","1","0","0351h","1","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1186","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1188","","","1","0","0352h","0","1","0","0","1","0","1","0","1","1","0","0","0","0"
"1190","","","1","0","0351h","1","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1192","","","1","0","0352h","0","1","0","0","1","0","1","0","1","1","0","0","0","0"
"1194","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1200","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1208","","","1","0","034Eh","0","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1210","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"1212","","","1","0","0352h","0","1","0","0","1","0","1","0","1","1","0","0","0","0"
"1214","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1216","","","1","0","0352h","0","1","0","0","1","0","1","0","1","1","0","0","0","0"
"1218","","","1","0","0351h","1","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1220","","","1","0","0352h","0","1","0","0","1","0","1","0","1","1","0","0","0","0"
"1222","","","1","0","034Dh","1","0","1","1","0","0","1","0","1","1","0","0","0","0"
"1224","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1226","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1228","","","1","0","0352h","0","1","0","0","1","0","1","0","1","1","0","0","0","0"
"1230","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1232","","","1","0","034Eh","0","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1234","","","1","0","0353h","1","1","0","0","1","0","1","0","1","1","0","0","0","0"
"1236","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1238","","","1","0","0351h","1","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1242","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1244","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1246","","","1","0","0351h","1","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1248","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1250","","","1","0","0353h","1","1","0","0","1","0","1","0","1","1","0","0","0","0"
"1252","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1254","","","1","0","0352h","0","1","0","0","1","0","1","0","1","1","0","0","0","0"
"1256","","","1","0","034Eh","0","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1258","","","1","0","0352h","0","1","0","0","1","0","1","0","1","1","0","0","0","0"
"1260","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1264","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1266","","","1","0","0353h","1","1","0","0","1","0","1","0","1","1","0","0","0","0"
"1268","","","1","0","0352h","0","1","0","0","1","0","1","0","1","1","0","0","0","0"
"1270","","","1","0","0351h","1","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1276","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1278","","","1","0","0351h","1","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1280","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1282","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1284","","","1","0","0351h","1","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1286","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1288","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1292","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1296","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"1298","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1300","","","1","0","0351h","1","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1302","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1304","","","1","0","0351h","1","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1306","","","1","0","034Eh","0","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1308","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1312","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1316","","","1","0","034Eh","0","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1318","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1320","","","1","0","034Eh","0","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1324","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1326","","","1","0","0351h","1","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1328","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1330","","","1","0","0351h","1","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1332","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1334","","","1","0","0353h","1","1","0","0","1","0","1","0","1","1","0","0","0","0"
"1336","","","1","0","034Eh","0","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1340","","","1","0","034Dh","1","0","1","1","0","0","1","0","1","1","0","0","0","0"
"1342","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1346","","","1","0","0352h","0","1","0","0","1","0","1","0","1","1","0","0","0","0"
"1348","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1350","","","1","0","034Eh","0","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1352","","","1","0","0351h","1","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1354","","","1","0","034Eh","0","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1358","","","1","0","0351h","1","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1360","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1362","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1368","","","1","0","034Eh","0","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1370","","","1","0","034Dh","1","0","1","1","0","0","1","0","1","1","0","0","0","0"
"1372","","","1","0","034Eh","0","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1374","","","1","0","0351h","1","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1376","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1382","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1384","","","1","0","0353h","1","1","0","0","1","0","1","0","1","1","0","0","0","0"
"1386","","","1","0","034Dh","1","0","1","1","0","0","1","0","1","1","0","0","0","0"
"1388","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1390","","","1","0","034Dh","1","0","1","1","0","0","1","0","1","1","0","0","0","0"
"1392","","","1","0","034Eh","0","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1396","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1398","","","1","0","0352h","0","1","0","0","1","0","1","0","1","1","0","0","0","0"
"1400","","","1","0","034Eh","0","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1402","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1404","","","1","0","0351h","1","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1406","","","1","0","034Eh","0","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1410","","","1","0","0351h","1","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1414","","","1","0","0353h","1","1","0","0","1","0","1","0","1","1","0","0","0","0"
"1416","","","1","0","0351h","1","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1418","","","1","0","034Eh","0","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1420","","","1","0","0351h","1","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1422","","","1","0","0352h","0","1","0","0","1","0","1","0","1","1","0","0","0","0"
"1424","","","1","0","0353h","1","1","0","0","1","0","1","0","1","1","0","0","0","0"
"1426","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1430","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1432","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1436","","","1","0","0351h","1","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1438","","","1","0","034Eh","0","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1442","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1446","","","1","0","0352h","0","1","0","0","1","0","1","0","1","1","0","0","0","0"
"1448","","","1","0","034Eh","0","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1450","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1454","","","1","0","0351h","1","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1456","","","1","0","0353h","1","1","0","0","1","0","1","0","1","1","0","0","0","0"
"1458","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"1460","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1462","","","1","0","0354h","0","0","1","0","1","0","1","0","1","1","0","0","0","0"
"1464","","","1","0","0352h","0","1","0","0","1","0","1","0","1","1","0","0","0","0"
"1466","","","1","0","0351h","1","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1468","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1472","","","1","0","0352h","0","1","0","0","1","0","1","0","1","1","0","0","0","0"
"1474","","","1","0","0351h","1","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1476","","","1","0","0353h","1","1","0","0","1","0","1","0","1","1","0","0","0","0"
"1478","","","1","0","0352h","0","1","0","0","1","0","1","0","1","1","0","0","0","0"
"1480","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1486","","","1","0","0351h","1","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1488","","","1","0","034Dh","1","0","1","1","0","0","1","0","1","1","0","0","0","0"
"1490","","","1","0","0352h","0","1","0","0","1","0","1","0","1","1","0","0","0","0"
"1492","","","1","0","0351h","1","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1494","","","1","0","0352h","0","1","0","0","1","0","1","0","1","1","0","0","0","0"
"1496","","","1","0","0351h","1","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1498","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1504","","","1","0","034Eh","0","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1508","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1510","","","1","0","0351h","1","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1512","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1514","","","1","0","034Eh","0","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1516","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1518","","","1","0","0351h","1","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1520","","","1","0","0352h","0","1","0","0","1","0","1","0","1","1","0","0","0","0"
"1522","","","1","0","0353h","1","1","0","0","1","0","1","0","1","1","0","0","0","0"
"1526","","","1","0","0352h","0","1","0","0","1","0","1","0","1","1","0","0","0","0"
"1528","","","1","0","034Eh","0","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1530","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1532","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1536","","","1","0","034Fh","1","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1538","","","1","0","034Eh","0","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1540","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1542","","","1","0","0353h","1","1","0","0","1","0","1","0","1","1","0","0","0","0"
"1544","","","1","0","034Eh","0","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1546","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1548","","","1","0","034Bh","1","1","0","1","0","0","1","0","1","1","0","0","0","0"
"1550","","","1","0","034Eh","0","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1552","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1554","","","1","0","034Eh","0","1","1","1","0","0","1","0","1","1","0","0","0","0"
"1556","","","1","0","034Dh","1","0","1","1","0","0","1","0","1","1","0","0","0","0"
"1558","","","1","0","0351h","1","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1560","","","1","0","0350h","0","0","0","0","1","0","1","0","1","1","0","0","0","0"
"1564","","","1","0","0354h","0","0","1","0","1","0","1","0","1","1","0","0","0","0"
"1566","","","1","0","034Ch","0","0","1","1","0","0","1","0","1","1","0","0","0","0"
"1568","","","1","0","034Dh","1","0","1","1","0","0","1","0","1","1","0","0","0","0"
