EPOCH_TIME                ALARM_STATUS              CH4                       GPS_TIME                  GPS_ABS_LAT               GPS_REL_LAT               GPS_ABS_LONG              GPS_REL_LONG              GPS_FIT                   
1316238683.713            0                         1.8218053965E+000         2.1083000000E+004         3.7657587625E+001         6.5758762501E-001         -1.2240568741E+002        -4.0568740995E-001        2.0000000000E+000         
1316238684.775            0                         1.8215435666E+000         2.1084000000E+004         3.7657818802E+001         6.5781880176E-001         -1.2240556606E+002        -4.0556605788E-001        2.0000000000E+000         
1316238685.853            0                         1.8202631609E+000         2.1085000000E+004         3.7658053007E+001         6.5805300734E-001         -1.2240544588E+002        -4.0544587931E-001        2.0000000000E+000         
1316238686.932            0                         1.8207444762E+000         2.1086000000E+004         3.7658287523E+001         6.5828752349E-001         -1.2240532621E+002        -4.0532621270E-001        2.0000000000E+000         
1316238688.007            0                         1.8206665941E+000         2.1087000000E+004         3.7658520841E+001         6.5852084097E-001         -1.2240520452E+002        -4.0520451861E-001        2.0000000000E+000         
1316238689.120            0                         1.8215400587E+000         2.1089000000E+004         3.7658761183E+001         6.5876118346E-001         -1.2240507389E+002        -4.0507388883E-001        2.0000000000E+000         
1316238690.221            0                         1.8186341057E+000         2.1090000000E+004         3.7658996175E+001         6.5899617544E-001         -1.2240493584E+002        -4.0493583588E-001        2.0000000000E+000         
1316238691.277            0                         1.8181900543E+000         2.1091000000E+004         3.7659218856E+001         6.5921885617E-001         -1.2240479401E+002        -4.0479400526E-001        2.0000000000E+000         
1316238692.347            0                         1.8203935512E+000         2.1092000000E+004         3.7659441592E+001         6.5944159220E-001         -1.2240463870E+002        -4.0463870237E-001        2.0000000000E+000         
1316238693.418            0                         1.8184244286E+000         2.1093000000E+004         3.7659660717E+001         6.5966071666E-001         -1.2240446986E+002        -4.0446985764E-001        2.0000000000E+000         
1316238694.507            0                         1.8199914377E+000         2.1094000000E+004         3.7659879377E+001         6.5987937744E-001         -1.2240428519E+002        -4.0428519464E-001        2.0000000000E+000         
1316238695.562            0                         1.8178444538E+000         2.1095000000E+004         3.7660086487E+001         6.6008648709E-001         -1.2240409554E+002        -4.0409553663E-001        2.0000000000E+000         
1316238696.636            0                         1.8184187998E+000         2.1096000000E+004         3.7660292054E+001         6.6029205355E-001         -1.2240389387E+002        -4.0389386868E-001        2.0000000000E+000         
1316238697.736            0                         1.8178185770E+000         2.1097000000E+004         3.7660495682E+001         6.6049568202E-001         -1.2240367846E+002        -4.0367845532E-001        2.0000000000E+000         
1316238698.851            0                         1.8158221616E+000         2.1098000000E+004         3.7660693974E+001         6.6069397419E-001         -1.2240345149E+002        -4.0345149222E-001        2.0000000000E+000         
1316238699.914            0                         1.8144942372E+000         2.1099000000E+004         3.7660873377E+001         6.6087337677E-001         -1.2240322828E+002        -4.0322828406E-001        2.0000000000E+000         
1316238700.979            0                         1.8111676850E+000         2.1100000000E+004         3.7661042828E+001         6.6104282778E-001         -1.2240299806E+002        -4.0299806396E-001        2.0000000000E+000         
1316238702.093            0                         1.8110764013E+000         2.1102000000E+004         3.7661211142E+001         6.6121114240E-001         -1.2240275109E+002        -4.0275108517E-001        2.0000000000E+000         
1316238703.215            0                         1.8118795143E+000         2.1103000000E+004         3.7661373537E+001         6.6137353724E-001         -1.2240250171E+002        -4.0250170776E-001        2.0000000000E+000         
1316238704.316            0                         1.8127822596E+000         2.1104000000E+004         3.7661531661E+001         6.6153166122E-001         -1.2240225487E+002        -4.0225487461E-001        2.0000000000E+000         
1316238705.415            0                         1.8109134940E+000         2.1105000000E+004         3.7661691782E+001         6.6169178184E-001         -1.2240200506E+002        -4.0200506058E-001        2.0000000000E+000         
1316238706.498            0                         1.8111813159E+000         2.1106000000E+004         3.7661849826E+001         6.6184982570E-001         -1.2240175844E+002        -4.0175843550E-001        2.0000000000E+000         
1316238707.577            0                         1.8126190703E+000         2.1107000000E+004         3.7662008410E+001         6.6200841028E-001         -1.2240151136E+002        -4.0151135640E-001        2.0000000000E+000         
1316238708.689            0                         1.8119269336E+000         2.1108000000E+004         3.7662173932E+001         6.6217393246E-001         -1.2240125368E+002        -4.0125368340E-001        2.0000000000E+000         
1316238709.809            0                         1.8120823252E+000         2.1109000000E+004         3.7662342511E+001         6.6234251098E-001         -1.2240099051E+002        -4.0099050693E-001        2.0000000000E+000         
1316238710.899            0                         1.8100508662E+000         2.1110000000E+004         3.7662509176E+001         6.6250917622E-001         -1.2240073161E+002        -4.0073161209E-001        2.0000000000E+000         
1316238711.999            0                         1.8100838989E+000         2.1111000000E+004         3.7662676762E+001         6.6267676231E-001         -1.2240046619E+002        -4.0046618724E-001        2.0000000000E+000         
1316238713.104            0                         1.8120383480E+000         2.1113000000E+004         3.7662856016E+001         6.6285601587E-001         -1.2240019267E+002        -4.0019266740E-001        2.0000000000E+000         
